shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
5__3____1__IT_1,40.3212439975234,-3.70977709373419,6000006,1986.43903408781
5__3____1__IT_1,40.321718369211,-3.70971686803076,6000007,1986.77981751341
5__3____1__IT_1,40.3220394208069,-3.70967365923884,6000008,1987.15642669298
5__3____1__IT_1,40.3224022561525,-3.70960782089529,6000009,1987.57369768623
5__3____1__IT_1,40.3227464672345,-3.70951884364888,6000010,1988.0299172486
5__3____1__IT_1,40.3230172501003,-3.70942158598543,6000011,1988.51730919154
5__3____1__IT_1,40.3233488773729,-3.70932578602788,6000012,1989.04240129311
5__3____1__IT_1,40.3236768226565,-3.70921761676255,6000013,1989.6050378959
5__3____1__IT_1,40.3240021679284,-3.70909648903749,6000014,1990.20522589652
5__3____1__IT_1,40.3243248797676,-3.70896358647812,6000015,1990.84297276949
5__3____1__IT_1,40.3246440743893,-3.70881772377185,6000016,1991.51825531433
5__3____1__IT_1,40.324960634586,-3.70866008708661,6000017,1992.23114212822
5__3____1__IT_1,40.3252727847102,-3.70848948178403,6000018,1992.98158744933
5__3____1__IT_1,40.3255805646245,-3.70830821644225,6000019,1993.76950718261
5__3____1__IT_1,40.3258579709788,-3.7081335264025,6000020,1994.59160929748
5__3____1__IT_1,40.3262249632201,-3.70790322921818,6000021,1995.45890290668
5__3____1__IT_1,40.3263732070486,-3.70780539595259,6000022,1996.34463173349
5__3____1__IT_1,40.3271106375122,-3.7072173503305,6000023,1997.32625704793
5__3____1__IT_1,40.3276440526836,-3.70673538149927,6000024,1998.37987077648
5__3____1__IT_1,40.3280019866501,-3.70636941457452,6000025,1999.48393422745
5__3____1__IT_1,40.3286270891195,-3.70564484759252,6000026,2000.68075288726
5__3____1__IT_1,40.3288706244547,-3.70533166478364,6000027,2001.91550089623
5__3____1__IT_1,40.3292214653054,-3.70484435791708,6000028,2003.20708555598
5__3____1__IT_1,40.3295001587879,-3.70440436477078,6000029,2004.54718961745
5__3____1__IT_1,40.3298344075667,-3.70385909659402,6000030,2005.94664209746
5__3____1__IT_1,40.3301700866713,-3.70322455055722,6000031,2007.41162444073
5__3____1__IT_1,40.3303767334753,-3.7028107255067,6000032,2008.91858312005
5__3____1__IT_1,40.3306628825853,-3.70219204243312,6000033,2010.48695162349
5__3____1__IT_1,40.3309119870617,-3.70158496148263,6000034,2012.11383682722
5__3____1__IT_1,40.3311945480275,-3.70080770517011,6000035,2013.81382062949
5__3____1__IT_1,40.3313283857247,-3.70037111763676,6000036,2015.55375712387
5__3____1__IT_1,40.3315677303096,-3.69954310173712,6000037,2017.36888310382
5__3____1__IT_1,40.3315912469005,-3.69944448695688,6000038,2019.19278359975
5__3____1__IT_1,40.3317569138301,-3.69876939968077,6000039,2021.07690829343
5__3____1__IT_1,40.3317569138301,-3.69876939968077,7000001,2021.07690829343
5__3____1__IT_1,40.331756711853,-3.69877032288891,7000002,2021.07698986058
5__3____1__IT_1,40.3318397185886,-3.69842413078376,7000003,2021.10788962571
5__3____1__IT_1,40.3322177785133,-3.69660594169962,7000004,2021.29884135743
5__3____1__IT_1,40.3323210077362,-3.69603374970911,7000005,2021.53973213002
5__3____1__IT_1,40.332400815086,-3.6954818852029,7000006,2021.82833238598
5__3____1__IT_1,40.332465759519,-3.6950119844636,7000007,2022.15749548873
5__3____1__IT_1,40.3326295233499,-3.69367826680077,7000008,2022.60140402828
5__3____1__IT_1,40.3326846005429,-3.6930461875214,7000009,2023.09935316333
5__3____1__IT_1,40.332711005221,-3.69269805807898,7000010,2023.62701995218
5__3____1__IT_1,40.3327518354326,-3.69220794608196,7000011,2024.19656652165
5__3____1__IT_1,40.3327887722909,-3.69192152345711,7000012,2024.79078701548
5__3____1__IT_1,40.3328350616319,-3.69157304390177,7000013,2025.41505257685
5__3____1__IT_1,40.3328932384677,-3.69121460802452,7000014,2026.07044360003
5__3____1__IT_1,40.3329964090176,-3.69073045995929,7000015,2026.76852636942
5__3____1__IT_1,40.3331516681699,-3.690134955074,7000016,2027.52005065774
5__3____1__IT_1,40.333240293519,-3.689858825904,7000017,2028.29701068042
5__3____1__IT_1,40.3333148306653,-3.68966775438604,7000018,2029.0921887539
5__3____1__IT_1,40.3333476600092,-3.68958979720606,7000019,2029.89492547528
5__3____1__IT_1,40.3334280318841,-3.68941460899541,7000020,2030.71501313258
5__3____1__IT_1,40.3334759198197,-3.68927966952555,7000021,2031.54773598992
5__3____1__IT_1,40.33372422341,-3.68857994396024,7000022,2032.44597741941
5__3____1__IT_1,40.3340248696086,-3.6880068665091,7000023,2033.40324009941
5__3____1__IT_1,40.3342355249006,-3.68760490125894,7000024,2034.4018871134
5__3____1__IT_1,40.3344074489499,-3.68729806010854,7000025,2035.43283836918
5__3____1__IT_1,40.3347151348482,-3.68685653746254,7000026,2036.51451542587
5__3____1__IT_1,40.3348941272928,-3.68659219743086,7000027,2037.62617498583
5__3____1__IT_1,40.3357175337302,-3.68570487698909,7000028,2038.85630340207
5__3____1__IT_1,40.3361680142993,-3.68532798149731,7000029,2040.14580640506
5__3____1__IT_1,40.3365913386403,-3.68502205191397,7000030,2041.4890059584
5__3____1__IT_1,40.3371184445799,-3.68467252998645,7000031,2042.89781652579
5__3____1__IT_1,40.3374050050821,-3.68450654446187,7000032,2044.34142036351
5__3____1__IT_1,40.337705075485,-3.68435837503369,7000033,2045.8206309076
5__3____1__IT_1,40.3380045840413,-3.6842375302292,7000034,2047.33463585135
5__3____1__IT_1,40.3383347612009,-3.68410759198413,7000035,2048.88691672172
5__3____1__IT_1,40.3387222900732,-3.68398748789677,7000036,2050.48340697599
5__3____1__IT_1,40.3392255821889,-3.6838864164026,7000037,2052.13641911481
5__3____1__IT_1,40.3395614157612,-3.68382733958587,7000038,2053.82704544782
5__3____1__IT_1,40.3397747764701,-3.68381343825488,7000039,2055.54138452594
5__3____1__IT_1,40.3399900352227,-3.68379941472634,7000040,2057.2796472907
5__3____1__IT_1,40.3410841100866,-3.6837872340555,7000041,2059.13935827957
5__3____1__IT_1,40.341886984965,-3.68380053410619,7000042,2061.08819665997
5__3____1__IT_1,40.3423029107739,-3.68379813804942,7000043,2063.08320383915
5__3____1__IT_1,40.3423029107739,-3.68379813804942,8000001,2063.08320383915
5__3____1__IT_1,40.3439599730345,-3.68381339768187,8000002,2063.26714468169
5__3____1__IT_1,40.3440170707049,-3.68381319245022,8000003,2063.45742347206
5__3____1__IT_1,40.3492413625271,-3.68384703826559,8000004,2064.22761358764
5__3____1__IT_1,40.3501664773018,-3.68386576289122,8000005,2065.10050519267
5__3____1__IT_1,40.3509714439343,-3.68385922304039,8000006,2066.06275108414
5__3____1__IT_1,40.3515937052316,-3.68388371272578,8000007,2067.09410026933
5__3____1__IT_1,40.3518096105895,-3.68389221025421,8000008,2068.14942615536
5__3____1__IT_1,40.3524370137776,-3.68389148182632,8000009,2069.27439482692
5__3____1__IT_1,40.3527864343388,-3.68389470211771,8000010,2070.4381507074
5__3____1__IT_1,40.3527864343388,-3.68389470211771,9000001,2070.4381507074
5__3____1__IT_1,40.353806467252,-3.68390349759217,9000002,2070.55137847998
5__3____1__IT_1,40.354152021083,-3.6839003058431,9000003,2070.70296425082
5__3____1__IT_1,40.3545363248316,-3.68391070661715,9000004,2070.89721751192
5__3____1__IT_1,40.3550615118425,-3.68386791761134,9000005,2071.14988053124
5__3____1__IT_1,40.355393938964,-3.68382302991814,9000006,2071.43963987445
5__3____1__IT_1,40.3557287216768,-3.68374694772859,9000007,2071.76711810673
5__3____1__IT_1,40.3560092142989,-3.68367315692259,9000008,2072.12635579124
5__3____1__IT_1,40.3562571629478,-3.68359619755136,9000009,2072.5138814462
5__3____1__IT_1,40.3564965604922,-3.68349645096508,9000010,2072.92929792015
5__3____1__IT_1,40.3567882269032,-3.68336884884305,9000011,2073.37885501299
5__3____1__IT_1,40.3572747957927,-3.68310081513796,9000012,2073.88702202095
5__3____1__IT_1,40.3576314969078,-3.68284383058527,9000013,2074.44039884904
5__3____1__IT_1,40.3580547031341,-3.6824990295532,9000014,2075.04912970269
5__3____1__IT_1,40.3586877118799,-3.68191795425636,9000015,2075.74371990419
5__3____1__IT_1,40.360440826197,-3.68024981690849,9000016,2076.67900236519
5__3____1__IT_1,40.3607636804865,-3.67998628475324,9000017,2077.65653474215
5__3____1__IT_1,40.3610405300572,-3.67979323658728,9000018,2078.66889645198
5__3____1__IT_1,40.3613433785365,-3.67960896529028,9000019,2079.71833787084
5__3____1__IT_1,40.3618811460538,-3.67934757813903,9000020,2080.83146502823
5__3____1__IT_1,40.3630433826075,-3.67884836967122,9000021,2082.08038754987
5__3____1__IT_1,40.3639116019119,-3.67850797619419,9000022,2083.42992453788
5__3____1__IT_1,40.3642530921285,-3.67839786687173,9000023,2084.81850346373
5__3____1__IT_1,40.3646139878156,-3.67831065755256,9000024,2086.24782104839
5__3____1__IT_1,40.3649812958671,-3.6782405425068,9000025,2087.71834281514
5__3____1__IT_1,40.3653811663588,-3.67817075072637,9000026,2089.23364472962
5__3____1__IT_1,40.3670064908236,-3.67795343626145,9000027,2090.93030163056
5__3____1__IT_1,40.367406022642,-3.67791570289046,9000028,2092.67142285268
5__3____1__IT_1,40.3677916940421,-3.67791098652694,9000029,2094.4553561734
5__3____1__IT_1,40.368319141998,-3.67793655041722,9000030,2096.29787739705
5__3____1__IT_1,40.368549836519,-3.67796688319634,9000031,2098.16613530936
5__3____1__IT_1,40.3687732189724,-3.67800601691826,9000032,2100.05941069785
5__3____1__IT_1,40.3690867719631,-3.67809016448246,9000033,2101.98821672411
5__3____1__IT_1,40.369102460377,-3.67809524755629,9000034,2103.91881687114
5__3____1__IT_1,40.3693411054397,-3.67816213488337,9000035,2105.87650892972
5__3____1__IT_1,40.369570817916,-3.67823255393212,9000036,2107.86039103583
5__3____1__IT_1,40.3698346120581,-3.67834732661219,9000037,2109.8751335739
5__3____1__IT_1,40.3700567652664,-3.67844547023267,9000038,2111.91590526925
5__3____1__IT_1,40.3703705298147,-3.67858408446911,9000039,2113.99343994154
5__3____1__IT_1,40.371064920985,-3.67889467688254,9000040,2116.15243912548
5__3____1__IT_1,40.3716948957246,-3.67919903041882,9000041,2118.38598795445
5__3____1__IT_1,40.3720998266722,-3.67940794531241,9000042,2120.66785776037
5__3____1__IT_1,40.3725353168566,-3.6796455577595,9000043,2123.00210810006
5__3____1__IT_1,40.3728808146023,-3.67984391184982,9000044,2125.37824363181
5__3____1__IT_1,40.3730950307985,-3.67998640039913,9000045,2127.78105774234
5__3____1__IT_1,40.3735632440094,-3.6802805971915,9000046,2130.2415343525
5__3____1__IT_1,40.3742131643643,-3.68069182673144,9000047,2132.78215680503
5__3____1__IT_1,40.374976607342,-3.68118773706308,9000048,2135.41740444404
5__3____1__IT_1,40.3752067417595,-3.68133894678756,9000049,2138.08124143611
5__3____1__IT_1,40.3761230058619,-3.6819060927111,9000050,2140.85760614278
5__3____1__IT_1,40.3763395068795,-3.6820076260338,9000051,2143.6595019018
5__3____1__IT_1,40.3767831993596,-3.68215241610951,9000052,2146.51215907978
5__3____1__IT_1,40.3775121356395,-3.68232601599447,9000053,2149.44706081679
5__3____1__IT_1,40.378388042072,-3.68252503562298,9000054,2152.48064695858
5__3____1__IT_1,40.3788534401899,-3.68258544152244,9000055,2155.5661471382
5__3____1__IT_1,40.3791628544421,-3.68260725510948,9000056,2158.68604283074
5__3____1__IT_1,40.3795705142028,-3.68257544269858,9000057,2161.85127012445
5__3____1__IT_1,40.3799534133583,-3.68250958165415,9000058,2165.05936616853
5__3____1__IT_1,40.3803144786596,-3.68239399037263,9000059,2168.30872489208
5__3____1__IT_1,40.3805865215318,-3.68228033773359,9000060,2171.58978467537
5__3____1__IT_1,40.3808946625806,-3.68212351151685,9000061,2174.90754811918
5__3____1__IT_1,40.3812836859757,-3.68186436939344,9000062,2178.27377415164
5__3____1__IT_1,40.3817091247637,-3.68150811302215,9000063,2181.69607779816
5__3____1__IT_1,40.3825894340095,-3.68063910628119,9000064,2185.24081462543
5__3____1__IT_1,40.3840524572135,-3.67914694143987,9000065,2188.99150367235
5__3____1__IT_1,40.3856751424851,-3.67749952604686,9000066,2192.97022311918
5__3____1__IT_1,40.3883592496786,-3.67476386670044,9000067,2197.32668120234
5__3____1__IT_1,40.3889396570991,-3.67426143419469,9000068,2201.76040101191
5__3____1__IT_1,40.3891381320818,-3.67410441698096,9000069,2206.21986928906
5__3____1__IT_1,40.3893996745865,-3.67392814979433,9000070,2210.71199754413
5__3____1__IT_1,40.3897068064796,-3.67375233794382,9000071,2215.2413408268
5__3____1__IT_1,40.3899702897861,-3.67361583485816,9000072,2219.80214250652
5__3____1__IT_1,40.3904339035885,-3.67341034264502,9000073,2224.41728154211
5__3____1__IT_1,40.3907058053214,-3.67331935249101,9000074,2229.06357463922
5__3____1__IT_1,40.3910429351946,-3.67322965215725,9000075,2233.74805647348
5__3____1__IT_1,40.3912928141158,-3.67317470664825,9000076,2238.46066472009
5__3____1__IT_1,40.3917034694165,-3.67311632454297,9000077,2243.21912513996
5__3____1__IT_1,40.3920596551204,-3.67309147372824,9000078,2248.0171791804
5__3____1__IT_1,40.3924156755379,-3.6730950138621,9000079,2252.85475342084
5__3____1__IT_1,40.3928171037794,-3.67313024002181,9000080,2257.73698727688
5__3____1__IT_1,40.393020982241,-3.67316349820872,9000081,2262.64202745075
5__3____1__IT_1,40.3934502348202,-3.67326714630948,9000082,2267.59552084868
5__3____1__IT_1,40.3941219973838,-3.67348110514602,9000083,2272.62576061591
5__3____1__IT_1,40.3952218698167,-3.67382332052681,9000084,2277.78149580289
5__3____1__IT_1,40.3955000862062,-3.67393777575929,9000085,2282.96960527037
5__3____1__IT_1,40.3957706338277,-3.67407960351319,9000086,2288.19006852668
5__3____1__IT_1,40.3962099118965,-3.67432533518031,9000087,2293.46356520882
5__3____1__IT_1,40.3968111127617,-3.67472602113891,9000088,2298.81196095562
5__3____1__IT_1,40.3972887381883,-3.67509708269948,9000089,2304.22202134044
5__3____1__IT_1,40.3978221916674,-3.67557377301123,9000090,2309.70379616301
5__3____1__IT_1,40.398079082825,-3.67582338039008,9000091,2315.2210936213
5__3____1__IT_1,40.3984308112637,-3.67619036083265,9000092,2320.78833376516
5__3____1__IT_1,40.3992737607429,-3.6772011724197,9000093,2326.48251396676
5__3____1__IT_1,40.3995368286582,-3.67750764849632,9000094,2332.21579866234
5__3____1__IT_1,40.3996746341814,-3.6777021235726,9000095,2337.97158595851
5__3____1__IT_1,40.3999217899992,-3.67813054756898,9000096,2343.77292035274
5__3____1__IT_1,40.400176678504,-3.67872091132986,9000097,2349.63179185378
5__3____1__IT_1,40.4003262919113,-3.67912280700746,9000098,2355.52859781802
5__3____1__IT_1,40.400511725268,-3.67970964422139,9000099,2361.47929041883
5__3____1__IT_1,40.4011977737138,-3.6819229889029,9000100,2367.63266241749
5__3____1__IT_1,40.4014470485876,-3.68272630251285,9000101,2373.85960633656
5__3____1__IT_1,40.4016046442438,-3.68324472439376,9000102,2380.1338945674
5__3____1__IT_1,40.4017518179388,-3.68368920958641,9000103,2386.44928805577
5__3____1__IT_1,40.4018760844448,-3.6839687582154,9000104,2392.79212309882
5__3____1__IT_1,40.4024618803835,-3.6847048802148,9000105,2399.22512702876
5__3____1__IT_1,40.4030349486707,-3.68538800738227,9000106,2405.74419491948
5__3____1__IT_1,40.4033503697918,-3.68585852122895,9000107,2412.31636718356
5__3____1__IT_1,40.4036612714343,-3.68624349454915,9000108,2418.93606019658
5__3____1__IT_1,40.4040237613996,-3.68667593308638,9000109,2425.61021088651
5__3____1__IT_1,40.4043425309482,-3.6870713069149,9000110,2432.33312310444
5__3____1__IT_1,40.4043425309482,-3.6870713069149,10000001,2432.33312310444
5__3____1__IT_1,40.4056817809868,-3.68846436519437,10000002,2432.52305364288
5__3____1__IT_1,40.4063416845145,-3.68910007300607,10000003,2432.80395452813
5__3____1__IT_1,40.406510085746,-3.68925238972073,10000004,2433.10758159958
5__3____1__IT_1,40.4065317269476,-3.68926650638944,10000005,2433.4138929976
5__3____1__IT_1,40.4065316652174,-3.68926643387012,10000006,2433.72021360539
5__3____1__IT_1,40.4067521849365,-3.68947488942366,10000007,2434.05673467425
5__3____1__IT_1,40.4067534212247,-3.68947605699066,10000008,2434.39342500032
5__3____1__IT_1,40.4067559851609,-3.68947848144623,10000009,2434.73046649969
5__3____1__IT_1,40.4068249607127,-3.68954368233965,10000010,2435.07695422612
5__3____1__IT_1,40.4069109295761,-3.68963539093984,10000011,2435.43575545661
5__3____1__IT_1,40.4069111008456,-3.68963567671238,10000012,2435.79458750024
5__3____1__IT_1,40.4069202849492,-3.68965179367526,10000013,2436.15512530416
5__3____1__IT_1,40.4069264051336,-3.68966095199921,10000014,2436.51669531368
5__3____1__IT_1,40.4070967518406,-3.6899158974723,10000015,2436.90699761836
5__3____1__IT_1,40.4071911219045,-3.6900897831809,10000016,2437.31539523904
5__3____1__IT_1,40.4071912450122,-3.69008998714534,10000017,2437.72381491148
5__3____1__IT_1,40.4073450827094,-3.69033675907681,10000018,2438.15925438969
5__3____1__IT_1,40.4074922957719,-3.69057654878254,10000019,2438.62079048403
5__3____1__IT_1,40.4077558941789,-3.69100591667385,10000020,2439.12905503425
5__3____1__IT_1,40.4078632927558,-3.69116647877394,10000021,2439.65542324995
5__3____1__IT_1,40.4081326160132,-3.69151962974345,10000022,2440.2241200248
5__3____1__IT_1,40.4084412598948,-3.69186963876673,10000023,2440.83815788523
5__3____1__IT_1,40.4087686797704,-3.69224094897549,10000024,2441.50029549887
5__3____1__IT_1,40.4089107598877,-3.69239831636388,10000025,2442.18309793203
5__3____1__IT_1,40.4091708970453,-3.6927439880845,10000026,2442.90706006099
5__3____1__IT_1,40.4094497502691,-3.69314062250906,10000027,2443.67674722245
5__3____1__IT_1,40.4100065325684,-3.69432918689969,10000028,2444.56471655852
5__3____1__IT_1,40.4105805887376,-3.69558864989658,10000029,2445.57710762435
5__3____1__IT_1,40.4121807613757,-3.69902912194486,10000030,2446.93121156681
5__3____1__IT_1,40.4123642832079,-3.69941103497935,10000031,2448.32359144544
5__3____1__IT_1,40.4129763243759,-3.70070259358687,10000032,2449.84490758819
5__3____1__IT_1,40.4132165727297,-3.7011790887038,10000033,2451.41465624407
5__3____1__IT_1,40.4133392703232,-3.70138617931069,10000034,2453.00663633038
5__3____1__IT_1,40.4135472822085,-3.70167523658687,10000035,2454.63230089015
5__3____1__IT_1,40.4137553663943,-3.7019518192818,10000036,2456.29089286715
5__3____1__IT_1,40.4139732504914,-3.70218485083035,10000037,2457.98072384338
5__3____1__IT_1,40.4141202345966,-3.70231735387575,10000038,2459.69036872462
5__3____1__IT_1,40.4142578734263,-3.70241857435933,10000039,2461.41754023458
5__3____1__IT_1,40.4145616381013,-3.7026400252616,10000040,2463.18331207716
5__3____1__IT_1,40.414808766262,-3.70276733373649,10000041,2464.97856586638
5__3____1__IT_1,40.4150037204259,-3.7028504412875,10000042,2466.79657995749
5__3____1__IT_1,40.4153368084316,-3.70295369708596,10000043,2468.65259155148
5__3____1__IT_1,40.4156418893021,-3.70302816201249,10000044,2470.54305235608
5__3____1__IT_1,40.4161119744553,-3.70303757160706,10000045,2472.48570016759
5__3____1__IT_1,40.4164925156365,-3.70299177530642,10000046,2474.47076754886
5__3____1__IT_1,40.4168233239602,-3.70290348398731,10000047,2476.49331193667
5__3____1__IT_1,40.4168233239602,-3.70290348398731,11000001,2476.49331193667
5__3____1__IT_1,40.4172237215272,-3.70269634351487,11000002,2476.54110569204
5__3____1__IT_1,40.4177234385873,-3.70238041181658,11000003,2476.65050622148
5__3____1__IT_1,40.4184275761777,-3.70191299020368,11000004,2476.84755284038
5__3____1__IT_1,40.4219115934761,-3.69969733237498,11000005,2477.47459802301
5__3____1__IT_1,40.425309499888,-3.69752423148856,11000006,2478.52146357753
5__3____1__IT_1,40.4260368658355,-3.69707011424682,11000007,2479.65778847913
5__3____1__IT_1,40.4278076420616,-3.69592805495783,11000008,2481.0132533418
5__3____1__IT_1,40.4287647173504,-3.69532654816956,11000009,2482.486574454
5__3____1__IT_1,40.4305400937348,-3.69420939863086,11000010,2484.17856803573
5__3____1__IT_1,40.4309418310566,-3.6939951717496,11000011,2485.91871604053
5__3____1__IT_1,40.4315250908775,-3.69372042472433,11000012,2487.72767450932
5__3____1__IT_1,40.4322083042643,-3.69347164907151,11000013,2489.6153529368
5__3____1__IT_1,40.4330197820272,-3.69329904974961,11000014,2491.59429004031
5__3____1__IT_1,40.4336450078909,-3.69318068690643,11000015,2493.64335167466
5__3____1__IT_1,40.4356435448085,-3.69300777424368,11000016,2495.91474178574
5__3____1__IT_1,40.4390063418042,-3.69269909595439,11000017,2498.56033063448
5__3____1__IT_1,40.4402987968586,-3.69261251288683,11000018,2501.3495741934
5__3____1__IT_1,40.4405990442145,-3.69262806821598,11000019,2504.17217233313
5__3____1__IT_1,40.4410421904345,-3.69266380656973,11000020,2507.04405451137
5__3____1__IT_1,40.4411921726348,-3.69269849941484,11000021,2509.93284323368
5__3____1__IT_1,40.4414324880181,-3.69276763994323,11000022,2512.84894468582
5__3____1__IT_1,40.4420179719949,-3.69291715388595,11000023,2515.83126235612
5__3____1__IT_1,40.4424796999464,-3.69303420161017,11000024,2518.86578589101
5__3____1__IT_1,40.4429608308134,-3.69309529190877,11000025,2521.95396733337
5__3____1__IT_1,40.4437142054128,-3.6930718223142,11000026,2525.12579965362
5__3____1__IT_1,40.4451787203381,-3.69291213120887,11000027,2528.46076137991
5__3____1__IT_1,40.4457928653205,-3.69285509254264,11000028,2531.86406675247
5__3____1__IT_1,40.4457928653205,-3.69285509254264,12000001,2531.86406675247
5__3____1__IT_1,40.4478080489417,-3.69262250417778,12000002,2532.08862718803
5__3____1__IT_1,40.4485293238326,-3.69238653152178,12000003,2532.39571459196
5__3____1__IT_1,40.4488919667372,-3.69219516044527,12000004,2532.74620482916
5__3____1__IT_1,40.4506568455469,-3.69123350794122,12000005,2533.30889799032
5__3____1__IT_1,40.4512731301495,-3.69101516036908,12000006,2533.94246238269
5__3____1__IT_1,40.4515976575362,-3.69095607585559,12000007,2534.61239723477
5__3____1__IT_1,40.4522608284084,-3.69086925211034,12000008,2535.35631370275
5__3____1__IT_1,40.4557096059713,-3.6905300887532,12000009,2536.48413577649
5__3____1__IT_1,40.456387004274,-3.69045588321429,12000010,2537.68741434926
5__3____1__IT_1,40.4572369811991,-3.6902211781319,12000011,2538.98711948929
5__3____1__IT_1,40.4579401108323,-3.68982893766471,12000012,2540.37166518732
5__3____1__IT_1,40.4583470521713,-3.68953976454464,12000013,2541.80760826905
5__3____1__IT_1,40.4587354083868,-3.68916926151408,12000014,2543.29689245345
5__3____1__IT_1,40.4591578000018,-3.68868676164852,12000015,2544.84840267741
5__3____1__IT_1,40.4610305685643,-3.68640905419576,12000016,2546.68365876786
5__3____1__IT_1,40.4612849950142,-3.68611205505428,12000017,2548.55675308564
5__3____1__IT_1,40.4617310631317,-3.68565472362064,12000018,2550.49273837212
5__3____1__IT_1,40.4621954946005,-3.68531616227215,12000019,2552.48773003851
5__3____1__IT_1,40.4624250858604,-3.68518742309069,12000020,2554.51044624059
5__3____1__IT_1,40.46371110226,-3.68457631399377,12000021,2556.68502689643
5__3____1__IT_1,40.4658555027776,-3.68391770842275,12000022,2559.10410546752
5__3____1__IT_1,40.4674599781178,-3.68346581827556,12000023,2561.70536073617
5__3____1__IT_1,40.4683041056232,-3.68341194428362,12000024,2564.40042861938
5__3____1__IT_1,40.4690986456962,-3.68328479387564,12000025,2567.18434977241
5__3____1__IT_1,40.469346270622,-3.68321150034625,12000026,2569.99645177986
5__3____1__IT_1,40.4697723852679,-3.68308537837394,12000027,2572.85704754447
5__3____1__IT_1,40.4699846326191,-3.68300829227146,12000028,2575.74209310485
5__3____1__IT_1,40.4703523983665,-3.68285354755205,12000029,2578.67001809011
5__3____1__IT_1,40.4729541608831,-3.68180565470052,12000030,2581.90010203375
5__3____1__IT_1,40.4729541608831,-3.68180565470052,13000001,2581.90010203375
5__3____1__IT_1,40.4744807826555,-3.68116696634416,13000002,2582.07800189007
5__3____1__IT_1,40.4748773694576,-3.68101076214777,13000003,2582.30187270271
5__3____1__IT_1,40.4755949175835,-3.68072144687892,13000004,2582.60908433821
5__3____1__IT_1,40.4767404880267,-3.68024214148671,13000005,2583.04979178852
5__3____1__IT_1,40.477137152846,-3.68007229082434,13000006,2583.53682473696
5__3____1__IT_1,40.4774651119713,-3.67992777998429,13000007,2584.06226808306
5__3____1__IT_1,40.4780605998277,-3.6797607722267,13000008,2584.65531182991
5__3____1__IT_1,40.4785079416226,-3.67964582364503,13000009,2585.29895919355
5__3____1__IT_1,40.4787852160671,-3.67956623104355,13000010,2585.9741158656
5__3____1__IT_1,40.4790183353005,-3.67950679047857,13000011,2586.67563563647
5__3____1__IT_1,40.4791947415222,-3.67946325465917,13000012,2587.39708188473
5__3____1__IT_1,40.4795070975493,-3.67938121454418,13000013,2588.15389136643
5__3____1__IT_1,40.4798674322608,-3.6792967597228,13000014,2588.95133498359
5__3____1__IT_1,40.4801252339907,-3.67923380252458,13000015,2589.77788892594
5__3____1__IT_1,40.4804185672795,-3.67920866072989,13000016,2590.6370736963
5__3____1__IT_1,40.4807277004176,-3.67922307553723,13000017,2591.53059522506
5__3____1__IT_1,40.4810208805441,-3.67928944471548,13000018,2592.45714355403
5__3____1__IT_1,40.4813892751723,-3.6794318751852,13000019,2593.42632997254
5__3____1__IT_1,40.4815167963516,-3.67948513709779,13000020,2594.41037422182
5__3____1__IT_1,40.4817059446519,-3.67962135172015,13000021,2595.41837974171
5__3____1__IT_1,40.4819047272348,-3.67978585529226,13000022,2596.45248719353
5__3____1__IT_1,40.482058299968,-3.67991820022127,13000023,2597.50700151417
5__3____1__IT_1,40.4821846383037,-3.68005027090999,13000024,2598.57945981587
5__3____1__IT_1,40.4823379774678,-3.68022224911409,13000025,2599.67432809122
5__3____1__IT_1,40.4827198732027,-3.68064227501852,13000026,2600.82455445477
5__3____1__IT_1,40.4831349198519,-3.68109646845831,13000027,2602.03481936877
5__3____1__IT_1,40.4834837584024,-3.6814942068381,13000028,2603.29642536608
5__3____1__IT_1,40.4837542059282,-3.68181606689743,13000029,2604.59859558941
5__3____1__IT_1,40.4839214293275,-3.68201955702062,13000030,2605.92610425774
5__3____1__IT_1,40.4855308185815,-3.68451334637184,13000031,2607.53036297394
5__3____1__IT_1,40.4866315090863,-3.68690686639387,13000032,2609.3714369439
5__3____1__IT_1,40.4870551166454,-3.68782858324323,13000033,2611.3036903549
5__3____1__IT_1,40.4876667166812,-3.68920373140284,13000034,2613.37082371043
5__3____1__IT_1,40.4878725668232,-3.68973899417496,13000035,2615.48875193654
5__3____1__IT_1,40.4879843290199,-3.69006195213639,13000036,2617.63673197691
5__3____1__IT_1,40.4880413988763,-3.6903315175981,13000037,2619.8084204094
5__3____1__IT_1,40.4880947146932,-3.6906154533248,13000038,2622.00489016585
5__3____1__IT_1,40.4881259990163,-3.69090396711603,13000039,2624.22605751989
5__3____1__IT_1,40.4881462241179,-3.69120197599888,13000040,2626.47258141552
5__3____1__IT_1,40.4881500573113,-3.6917880076442,13000041,2628.76877469314
5__3____1__IT_1,40.4881437208387,-3.69223464357458,13000042,2631.10282795311
5__3____1__IT_1,40.488125893109,-3.69276281575574,13000043,2633.48168878348
5__3____1__IT_1,40.4881192071456,-3.6932670880847,13000044,2635.90329434679
5__3____1__IT_1,40.4881379270863,-3.69381484682584,13000045,2638.37137025967
5__3____1__IT_1,40.4881900271244,-3.69430051073826,13000046,2640.88101164037
5__3____1__IT_1,40.4882394051507,-3.69462763809968,13000047,2643.41891443592
